policy_id,make,model,year,mileage,engine_size,fuel_type,transmission,safety_features,vehicle_value,driver_age,license_years,credit_score,province,urban,accidents,claims,traffic_violations,risk_score,risk_tier,approval_status,annual_premium,claim_probability,claim_amount
POL008418,Mercedes,A-Class,2013,38965,2.2,Diesel,Manual,5,1321.65688,45,27,814,Bulawayo,TRUE,3,0,1,10,Low,Approved,61.35,0.0667,0
POL008419,Ford,EcoSport,2010,217482,2.1,Hybrid,Manual,5,1428.654628,36,15,585,Mashonaland Central,FALSE,1,1,0,12.74946,Low,Approved,57.58,0.085,0
POL008420,Nissan,Navara,2020,82043,2.5,Diesel,Manual,4,11505.65097,31,12,720,Bulawayo,TRUE,2,2,3,10,Low,Approved,550.19,0.0667,0
POL008421,Mitsubishi,Pajero,2024,206446,3,Diesel,Manual,3,14628.91984,43,22,386,Mashonaland West,FALSE,2,2,3,10,Low,Approved,652.02,0.0667,0
POL008422,Mitsubishi,Outlander,2019,116560,1.7,Diesel,Manual,3,7895.119557,34,14,575,Masvingo,FALSE,2,1,3,10,Low,Approved,298.58,0.0667,0
POL008423,Mitsubishi,L200,2017,75255,1.2,Diesel,Manual,1,5855.214832,61,40,812,Masvingo,FALSE,2,2,3,10,Low,Approved,253.25,0.0667,0
POL008424,Honda,Civic,2016,41821,2.4,Petrol,Manual,6,4592.517874,70,49,781,Mashonaland East,FALSE,3,0,4,10,Low,Approved,190.98,0.0667,0
POL008425,Volkswagen,Amarok,2006,26944,2.8,Diesel,Manual,6,1071.644071,28,9,557,Mashonaland Central,FALSE,1,0,4,10,Low,Approved,43.94,0.0667,0
POL008426,Kia,Picanto,2009,194975,2.6,Diesel,Manual,5,1200.774205,56,38,368,Mashonaland East,FALSE,0,0,0,12.29925,Low,Approved,44.39,0.082,0
POL008427,BMW,5 Series,2019,210183,2.9,Diesel,Automatic,6,7153.491846,58,35,573,Manicaland,FALSE,2,0,3,10,Low,Approved,309.65,0.0667,4171
POL008428,Mazda,3,2018,96594,1.6,Diesel,Automatic,2,7792.127176,20,0,576,Masvingo,FALSE,1,1,3,10,Low,Approved,307.88,0.0667,0
POL008429,Mitsubishi,L200,2013,189283,1.1,Hybrid,Automatic,6,1217.997155,38,16,703,Mashonaland East,FALSE,1,1,1,10.55349,Low,Approved,53.59,0.0704,0
POL008430,Isuzu,MU-X,2010,263419,2.2,Petrol,Automatic,6,1107.880342,36,18,715,Masvingo,FALSE,2,1,0,14.20257,Low,Approved,41.12,0.0947,0
POL008431,Mitsubishi,L200,2024,158538,1.9,Hybrid,Manual,4,10253.29791,33,10,623,Mashonaland Central,FALSE,2,1,2,10,Low,Approved,424.89,0.0667,7823
POL008432,Kia,Sportage,2015,220484,2.4,Diesel,Manual,5,2983.200741,49,28,786,Mashonaland Central,FALSE,1,0,4,11.18952,Low,Approved,119.4,0.0746,0
POL008433,Isuzu,KB,2013,285783,2.5,Hybrid,Manual,1,1216.540104,37,16,366,Masvingo,FALSE,1,1,0,14.04849,Low,Approved,52.51,0.0937,0
POL008434,Honda,Fit,2006,219991,1.4,Hybrid,Automatic,1,1141.74361,55,35,715,Bulawayo,TRUE,2,2,0,15.52473,Low,Approved,54.38,0.1035,0
POL008435,Ford,Focus,2025,110428,2.6,Petrol,Manual,2,17465.20112,31,12,411,Mashonaland West,FALSE,0,0,1,10,Low,Approved,801.56,0.0667,0
POL008436,Kia,Sorento,2020,19977,1.8,Petrol,Automatic,6,6774.541783,34,16,683,Mashonaland Central,FALSE,1,1,4,10,Low,Approved,275.82,0.0667,0
POL008437,Kia,Sorento,2025,244965,3.1,Hybrid,Automatic,1,11458.49194,75,53,844,Manicaland,FALSE,3,0,5,10,Low,Approved,435.16,0.0667,0
POL008438,Mercedes,GLE,2020,23774,1.4,Hybrid,Manual,1,8603.2036,44,22,777,Midlands,FALSE,0,0,2,10,Low,Approved,373.81,0.0667,0
POL008439,Toyota,Corolla,2024,119401,2.9,Hybrid,Automatic,2,18797.61276,50,28,848,Midlands,FALSE,0,0,5,10,Low,Approved,746.2,0.0667,0
POL008440,BMW,X3,2020,205773,2.3,Petrol,Automatic,1,9369.443637,38,15,496,Masvingo,FALSE,1,1,0,10,Low,Approved,356.13,0.0667,0
POL008441,Mitsubishi,Pajero,2013,77913,3.2,Petrol,Automatic,4,1115.93327,23,5,307,Mashonaland West,FALSE,4,2,3,10,Low,Approved,56.13,0.0667,0
POL008442,Nissan,Patrol,2014,216432,2.2,Petrol,Automatic,5,2655.439337,55,36,728,Harare,TRUE,1,1,3,11.44296,Low,Approved,128.16,0.0763,0
POL008443,Honda,Civic,2019,284791,1.5,Hybrid,Automatic,3,8811.275538,72,49,473,Matabeleland North,FALSE,3,2,5,12.21873,Low,Approved,373.97,0.0815,0
POL008444,Honda,Civic,2017,18450,2.3,Diesel,Automatic,5,5282.71252,66,46,629,Manicaland,FALSE,0,0,3,10,Low,Approved,196.4,0.0667,0
POL008445,Ford,EcoSport,2015,238585,1.4,Diesel,Automatic,3,2979.247314,25,7,356,Mashonaland East,FALSE,2,1,1,11.80755,Low,Approved,123.13,0.0787,0
POL008446,Toyota,Hiace,2012,77669,1.6,Diesel,Manual,2,1081.274103,25,7,771,Matabeleland North,FALSE,3,1,4,10,Low,Approved,48.55,0.0667,0
POL008447,Volkswagen,Polo,2021,72923,2.9,Hybrid,Manual,1,9167.39392,57,37,306,Harare,TRUE,0,0,2,10,Low,Approved,381.84,0.0667,0
POL008448,BMW,X3,2016,154204,2.8,Diesel,Automatic,5,4400.750466,39,19,561,Mashonaland West,FALSE,4,2,4,10,Low,Approved,212.58,0.0667,0
POL008449,Ford,Focus,2012,287300,1.3,Diesel,Manual,2,1163.739114,45,23,530,Mashonaland West,FALSE,5,0,1,15.444,Low,Approved,48.65,0.103,0
POL008450,BMW,3 Series,2020,31279,1.9,Diesel,Manual,4,7307.451645,29,6,766,Mashonaland West,FALSE,3,1,0,10,Low,Approved,332.96,0.0667,0
POL008451,Toyota,Hilux,2007,66648,2.7,Diesel,Automatic,2,1058.852028,23,0,465,Harare,TRUE,3,1,5,11.44944,Low,Approved,45.58,0.0763,0
POL008452,Ford,Fiesta,2021,172642,3.4,Diesel,Manual,5,11051.99856,27,8,676,Midlands,FALSE,3,0,2,10,Low,Approved,443.53,0.0667,0
POL008453,Toyota,Hilux,2023,204894,1,Diesel,Automatic,2,11599.3415,38,17,442,Masvingo,FALSE,1,0,1,10,Low,Approved,431.96,0.0667,0
POL008454,Honda,Civic,2023,40650,1.3,Hybrid,Manual,2,10084.47823,32,13,413,Matabeleland North,FALSE,3,1,2,10,Low,Approved,477.72,0.0667,0
POL008455,Mitsubishi,Pajero,2011,269010,1.4,Petrol,Manual,6,952.0651653,73,50,472,Matabeleland North,FALSE,2,0,2,14.2203,Low,Approved,41.12,0.0948,0
POL008456,Isuzu,MU-X,2023,7025,2.2,Diesel,Manual,5,9703.531162,28,10,515,Midlands,FALSE,2,2,0,10,Low,Approved,415.84,0.0667,0
POL008457,Ford,EcoSport,2013,119924,3.5,Petrol,Manual,4,1409.977056,50,30,704,Mashonaland Central,FALSE,3,1,5,10,Low,Approved,61.21,0.0667,0
POL008458,Mitsubishi,L200,2022,25969,2.7,Diesel,Automatic,6,10916.85318,72,50,791,Masvingo,FALSE,0,0,1,10,Low,Approved,395.15,0.0667,0
POL008459,Honda,Fit,2010,38659,1.5,Diesel,Manual,6,1093.233217,63,40,515,Midlands,FALSE,1,1,0,10,Low,Approved,47.43,0.0667,0
POL008460,Nissan,Patrol,2005,216639,2.9,Diesel,Automatic,3,1341.700889,75,57,598,Harare,TRUE,3,1,2,16.09917,Low,Approved,54.54,0.1073,0
POL008461,Kia,Sportage,2014,17254,3,Petrol,Manual,4,1652.013185,71,52,430,Bulawayo,TRUE,0,0,5,10,Low,Approved,69.88,0.0667,0
POL008462,Honda,Civic,2020,190335,2,Diesel,Automatic,6,8729.79599,19,0,745,Matabeleland North,FALSE,1,0,4,10,Low,Approved,415.19,0.0667,0
POL008463,Mercedes,A-Class,2024,284494,3.3,Petrol,Automatic,5,10745.21874,30,7,590,Matabeleland North,FALSE,3,0,2,10,Low,Approved,501.77,0.0667,0
POL008464,BMW,X3,2021,111593,2.4,Petrol,Automatic,3,11358.20847,71,51,398,Matabeleland North,FALSE,0,0,5,10,Low,Approved,549.92,0.0667,2958
POL008465,BMW,X3,2025,290263,3.2,Hybrid,Manual,6,12805.11188,71,48,550,Harare,TRUE,3,1,5,10,Low,Approved,542.31,0.0667,0
POL008466,Toyota,Land Cruiser,2011,134081,1.9,Petrol,Automatic,5,1305.822495,58,38,441,Masvingo,FALSE,0,0,2,10,Low,Approved,49.49,0.0667,0
POL008467,Mazda,Demio,2007,267144,2.6,Diesel,Manual,6,1393.359992,50,31,328,Bulawayo,TRUE,2,2,1,15.88932,Low,Approved,65.62,0.1059,0
POL008468,Kia,Picanto,2013,265298,1.1,Diesel,Automatic,3,1422.828745,74,52,553,Matabeleland North,FALSE,3,2,4,14.18394,Low,Approved,70.79,0.0946,0
POL008469,Isuzu,KB,2015,114833,1.7,Diesel,Automatic,2,2646.866754,73,51,345,Harare,TRUE,1,0,0,10,Low,Approved,117.73,0.0667,0
POL008470,BMW,X3,2013,289584,2.8,Diesel,Automatic,6,1310.904938,20,2,766,Mashonaland Central,FALSE,3,2,4,14.83752,Low,Approved,49.87,0.0989,0
POL008471,Kia,Sorento,2008,98076,1.3,Petrol,Automatic,3,952.2936364,54,34,442,Manicaland,FALSE,0,0,3,10.59228,Low,Approved,39.86,0.0706,0
POL008472,Ford,EcoSport,2010,214965,2.3,Diesel,Automatic,5,1344.063172,66,43,443,Matabeleland South,FALSE,0,0,0,12.44895,Low,Approved,58.99,0.083,0
POL008473,Toyota,Hilux,2017,149122,1.4,Diesel,Automatic,5,8037.943627,51,31,512,Mashonaland East,FALSE,0,0,0,10,Low,Approved,334.41,0.0667,0
POL008474,Kia,Picanto,2021,234484,1.5,Petrol,Manual,4,10672.22039,67,44,308,Masvingo,FALSE,0,0,0,10,Low,Approved,429.42,0.0667,0
POL008475,Toyota,Corolla,2013,8558,1.6,Hybrid,Manual,4,906.7034097,29,6,405,Midlands,FALSE,2,1,3,10,Low,Approved,36.87,0.0667,0
POL008476,Honda,Civic,2022,52578,3.3,Hybrid,Manual,3,12557.95139,57,39,509,Masvingo,FALSE,0,0,5,10,Low,Approved,466.43,0.0667,0
POL008477,Volkswagen,Polo,2016,62132,3.2,Diesel,Manual,3,4219.794367,33,10,689,Matabeleland North,FALSE,2,0,2,10,Low,Approved,195.03,0.0667,0
POL008478,Nissan,Urvan,2022,68144,1.9,Diesel,Manual,2,11889.48679,64,44,618,Mashonaland East,FALSE,2,1,4,10,Low,Approved,467.86,0.0667,0
POL008479,Toyota,Rav4,2010,49424,2.2,Petrol,Automatic,3,1049.64014,21,2,755,Matabeleland South,FALSE,2,0,4,10,Low,Approved,39.24,0.0667,0
POL008480,Kia,Picanto,2020,72704,2.6,Petrol,Automatic,2,9545.862484,38,16,608,Mashonaland Central,FALSE,3,2,2,10,Low,Approved,374.55,0.0667,0
POL008481,Mazda,3,2017,282633,2.7,Hybrid,Manual,5,4389.452979,40,18,313,Mashonaland West,FALSE,2,0,3,12.22899,Low,Approved,185.59,0.0815,0
POL008482,Nissan,Patrol,2016,290522,1.6,Diesel,Manual,5,4343.429754,51,29,735,Mashonaland West,FALSE,3,2,2,12.99066,Low,Approved,181.3,0.0866,0
POL008483,Mazda,3,2023,156741,3.4,Petrol,Manual,3,12663.89963,74,53,453,Bulawayo,TRUE,1,1,4,10,Low,Approved,509.5,0.0667,0
POL008484,Hyundai,Accent,2017,212054,1.2,Hybrid,Manual,6,4494.550712,71,50,443,Matabeleland South,FALSE,0,0,4,10,Low,Approved,165.89,0.0667,0
POL008485,Ford,Fiesta,2024,124419,1.8,Hybrid,Manual,1,13360.5148,51,30,494,Mashonaland Central,FALSE,1,1,2,10,Low,Approved,549.29,0.0667,0
POL008486,Ford,Fiesta,2020,39550,1.8,Diesel,Manual,6,6702.373059,63,40,707,Harare,TRUE,0,0,3,10,Low,Approved,271.3,0.0667,0
POL008487,Mitsubishi,Pajero,2017,282549,3.3,Diesel,Automatic,4,5644.695483,36,18,537,Matabeleland North,FALSE,1,0,2,12.00147,Low,Approved,267.26,0.08,0
POL008488,Hyundai,Tucson,2015,85575,2.8,Diesel,Automatic,4,2426.319979,35,17,420,Manicaland,FALSE,1,1,5,10,Low,Approved,104.87,0.0667,0
POL008489,Hyundai,Accent,2019,97259,1.8,Petrol,Manual,2,7600.516652,51,33,657,Matabeleland South,FALSE,2,2,2,10,Low,Approved,277.42,0.0667,0
POL008490,Toyota,Corolla,2021,235475,3.1,Diesel,Automatic,6,10554.77568,53,33,391,Matabeleland North,FALSE,2,1,2,10,Low,Approved,472.35,0.0667,2395
POL008491,Toyota,Hilux,2023,199552,1.9,Petrol,Manual,3,14205.91809,66,44,471,Matabeleland North,FALSE,4,2,5,10,Low,Approved,640.26,0.0667,0
POL008492,Mitsubishi,Outlander,2007,111941,3.2,Petrol,Manual,6,1016.02894,48,29,454,Mashonaland Central,FALSE,3,1,5,11.98323,Low,Approved,43.44,0.0799,0
POL008493,Toyota,Rav4,2009,72952,1.7,Petrol,Automatic,1,1321.488839,45,24,677,Mashonaland Central,FALSE,2,1,2,10,Low,Approved,48.56,0.0667,0
POL008494,Kia,Sportage,2007,195915,2.4,Hybrid,Manual,3,1174.752022,53,35,738,Harare,TRUE,3,0,4,14.87745,Low,Approved,51.42,0.0992,0
POL008495,BMW,5 Series,2013,238329,3.1,Diesel,Automatic,6,1086.800514,33,15,476,Manicaland,FALSE,0,0,3,12.09987,Low,Approved,40.9,0.0807,0
POL008496,Volkswagen,Amarok,2009,40866,1.8,Diesel,Manual,6,1153.249944,52,32,757,Bulawayo,TRUE,2,1,0,10,Low,Approved,51.7,0.0667,0
POL008497,BMW,X3,2017,154438,1.5,Petrol,Manual,6,4294.469547,56,35,529,Harare,TRUE,3,2,4,10,Low,Approved,179.82,0.0667,939
POL008498,Toyota,Corolla,2022,246035,3.4,Hybrid,Manual,5,10631.11026,20,0,825,Matabeleland South,FALSE,3,1,3,10,Low,Approved,402.66,0.0667,0
POL008499,Mitsubishi,Pajero,2010,258900,2.6,Petrol,Manual,5,1372.682531,45,24,404,Masvingo,FALSE,3,0,4,15.042,Low,Approved,54.62,0.1003,0
POL008500,Volkswagen,Tiguan,2007,158881,3.4,Hybrid,Automatic,2,1288.490889,22,3,716,Masvingo,FALSE,1,1,0,13.01643,Low,Approved,52.99,0.0868,0
POL008501,Ford,EcoSport,2017,272165,2.6,Hybrid,Automatic,3,5605.081914,22,1,701,Harare,TRUE,0,0,4,12.21495,Low,Approved,253.17,0.0814,0
POL008502,Hyundai,Santa Fe,2018,32704,2.9,Petrol,Manual,4,5642.037713,26,3,549,Midlands,FALSE,1,1,4,10,Low,Approved,206.21,0.0667,0
POL008503,Ford,Fiesta,2011,224282,2.6,Diesel,Manual,3,1099.072548,52,33,377,Manicaland,FALSE,1,1,5,13.55346,Low,Approved,41.9,0.0904,0
POL008504,Ford,Fiesta,2005,196354,3.2,Diesel,Automatic,1,1040.763583,63,40,487,Matabeleland South,FALSE,0,0,5,15.49062,Low,Approved,43.03,0.1033,0
POL008505,Nissan,Sunny,2007,129793,1.2,Diesel,Automatic,5,1213.192287,57,39,789,Masvingo,FALSE,0,0,2,11.54379,Low,Approved,51.93,0.077,0
POL008506,Honda,CR-V,2009,110766,1.1,Diesel,Manual,5,1294.460604,30,11,663,Harare,TRUE,2,2,0,10.29798,Low,Approved,55.05,0.0687,0
POL008507,Kia,Sportage,2012,54668,3,Petrol,Automatic,3,1363.38963,29,9,797,Manicaland,FALSE,0,0,1,10,Low,Approved,55.07,0.0667,0
POL008508,Kia,Picanto,2007,234974,3.4,Petrol,Manual,1,1080.888715,27,8,665,Matabeleland South,FALSE,3,1,5,16.42422,Low,Approved,43.05,0.1095,0
POL008509,Honda,CR-V,2007,27076,2.6,Diesel,Manual,3,1248.971969,74,52,499,Harare,TRUE,0,0,4,10,Low,Approved,60.13,0.0667,0
POL008510,Hyundai,Tucson,2013,77597,1.5,Diesel,Automatic,5,1152.754148,72,50,721,Bulawayo,TRUE,3,2,2,10,Low,Approved,51.84,0.0667,454
POL008511,BMW,3 Series,2021,146066,2.2,Diesel,Manual,2,10998.5115,46,23,459,Harare,TRUE,0,0,3,10,Low,Approved,509.29,0.0667,0
POL008512,Nissan,Sunny,2016,120817,3.4,Diesel,Automatic,3,5826.311502,70,50,399,Mashonaland East,FALSE,3,1,1,10,Low,Approved,248.9,0.0667,0
POL008513,Kia,Sorento,2008,147775,3.4,Diesel,Automatic,2,1201.887859,58,40,557,Matabeleland North,FALSE,4,2,1,12.83325,Low,Approved,52.75,0.0856,0
POL008514,Mitsubishi,L200,2011,153079,2.9,Hybrid,Manual,4,1068.481798,41,18,629,Harare,TRUE,0,0,3,10.81737,Low,Approved,48.45,0.0721,0
POL008515,Mitsubishi,Pajero,2014,278951,3.5,Hybrid,Manual,3,1587.821173,71,50,410,Matabeleland North,FALSE,1,0,4,13.69353,Low,Approved,77.73,0.0913,0
POL008516,Ford,Focus,2016,106163,1.9,Hybrid,Automatic,1,4633.776091,40,17,845,Harare,TRUE,2,1,0,10,Low,Approved,189.2,0.0667,0
POL008517,Volkswagen,Tiguan,2011,186411,2.4,Diesel,Manual,6,1058.253414,36,17,570,Matabeleland South,FALSE,2,2,1,11.59233,Low,Approved,44.16,0.0773,0
POL008518,BMW,X5,2008,36968,3,Hybrid,Automatic,6,1100.308562,34,12,548,Matabeleland North,FALSE,3,2,4,10,Low,Approved,47.43,0.0667,0
POL008519,Hyundai,Santa Fe,2023,26145,2.9,Diesel,Automatic,5,13080.86621,44,22,433,Manicaland,FALSE,2,2,3,10,Low,Approved,571.7,0.0667,0
POL008520,BMW,X3,2024,58641,3.4,Petrol,Manual,6,14470.53655,75,56,841,Manicaland,FALSE,0,0,5,10,Low,Approved,533.21,0.0667,0
POL008521,Nissan,Patrol,2022,28722,2.2,Hybrid,Automatic,2,16007.13678,25,3,755,Masvingo,FALSE,2,1,5,10,Low,Approved,643.77,0.0667,0
POL008522,Hyundai,Accent,2008,253721,2.6,Hybrid,Manual,3,965.1383282,73,53,389,Harare,TRUE,3,1,3,16.01163,Low,Approved,38.29,0.1067,0
POL008523,Nissan,X-Trail,2018,69771,3.2,Diesel,Manual,4,5950.120343,48,25,745,Mashonaland East,FALSE,3,1,3,10,Low,Approved,235.71,0.0667,0
POL008524,Toyota,Land Cruiser,2020,138395,1.8,Petrol,Automatic,4,8340.142554,48,27,823,Matabeleland North,FALSE,2,0,1,10,Low,Approved,389.08,0.0667,4657
POL008525,Ford,EcoSport,2018,23951,1.5,Diesel,Manual,1,6907.151612,28,9,515,Matabeleland South,FALSE,2,2,4,10,Low,Approved,278.87,0.0667,0
POL008526,Honda,Civic,2016,121037,3,Hybrid,Manual,6,3279.924804,56,34,684,Matabeleland South,FALSE,3,0,2,10,Low,Approved,129.15,0.0667,0
POL008527,Mazda,Demio,2021,132214,2.9,Hybrid,Manual,4,9572.267954,68,47,751,Mashonaland East,FALSE,1,1,5,10,Low,Approved,417.93,0.0667,3642
POL008528,Isuzu,D-Max,2010,45860,2.5,Petrol,Automatic,2,1165.20026,32,14,843,Matabeleland North,FALSE,2,0,0,10,Low,Approved,56.94,0.0667,0
POL008529,Mazda,Demio,2020,84175,2.4,Diesel,Manual,5,8750.058162,41,18,829,Midlands,FALSE,0,0,3,10,Low,Approved,330.15,0.0667,0
POL008530,Kia,Picanto,2009,199397,2.4,Hybrid,Automatic,5,1047.23156,33,15,365,Mashonaland Central,FALSE,2,0,3,13.33191,Low,Approved,46.06,0.0889,0
POL008531,Nissan,Navara,2007,281332,1.7,Diesel,Automatic,5,1498.708702,75,56,321,Masvingo,FALSE,1,1,5,16.76496,Low,Approved,62.37,0.1118,0
POL008532,Mazda,CX-5,2025,103038,3.1,Hybrid,Manual,5,13672.11772,25,4,604,Mashonaland East,FALSE,2,0,4,10,Low,Approved,499.09,0.0667,0
POL008533,Mercedes,E-Class,2011,191753,3.2,Diesel,Automatic,5,902.776044,23,0,591,Harare,TRUE,1,0,2,12.05259,Low,Approved,37.77,0.0804,0
POL008534,Toyota,Land Cruiser,2016,285689,2,Diesel,Manual,2,4462.803475,32,12,530,Manicaland,FALSE,1,0,2,12.84567,Low,Approved,194.75,0.0856,0
POL008535,Volkswagen,Polo,2025,121938,1.9,Diesel,Automatic,2,14171.74896,41,22,559,Bulawayo,TRUE,1,0,0,10,Low,Approved,684.27,0.0667,0
POL008536,Hyundai,Accent,2006,7128,2.9,Hybrid,Manual,6,1472.315971,41,21,781,Manicaland,FALSE,1,0,4,10,Low,Approved,60.34,0.0667,0
POL008537,Isuzu,D-Max,2020,288115,3,Hybrid,Manual,4,6689.083037,18,0,758,Manicaland,FALSE,1,1,1,11.19345,Low,Approved,284,0.0746,0
POL008538,Isuzu,KB,2022,215172,1.6,Diesel,Automatic,5,9335.805824,74,52,583,Masvingo,FALSE,2,1,4,10,Low,Approved,402.71,0.0667,0
POL008539,Hyundai,Accent,2023,241758,2.9,Petrol,Automatic,3,10113.99657,70,50,541,Mashonaland Central,FALSE,1,1,1,10,Low,Approved,390.71,0.0667,3471
POL008540,Isuzu,MU-X,2022,228766,3.4,Petrol,Manual,2,11619.138,62,44,836,Matabeleland South,FALSE,2,0,4,10,Low,Approved,479.63,0.0667,0
POL008541,Ford,Fiesta,2019,178817,1.1,Diesel,Automatic,1,8738.762331,75,52,707,Masvingo,FALSE,0,0,3,10,Low,Approved,351.67,0.0667,0
POL008542,Toyota,Rav4,2025,91404,3.3,Hybrid,Manual,2,18806.23882,54,33,626,Matabeleland South,FALSE,1,1,1,10,Low,Approved,677.46,0.0667,0
POL008543,Ford,Fiesta,2013,298085,2.7,Diesel,Automatic,2,1052.656511,59,37,735,Mashonaland West,FALSE,4,1,2,15.24255,Low,Approved,51.01,0.1016,0
POL008544,Hyundai,Accent,2019,193031,2.7,Diesel,Automatic,6,9174.413141,34,11,401,Harare,TRUE,1,0,2,10,Low,Approved,436.72,0.0667,0
POL008545,Toyota,Hilux,2018,20960,1.9,Hybrid,Manual,6,7747.66501,46,23,614,Manicaland,FALSE,1,0,0,10,Low,Approved,318.01,0.0667,3023
POL008546,Mazda,3,2009,22709,3.1,Petrol,Automatic,2,939.4464868,36,15,592,Masvingo,FALSE,1,1,0,10,Low,Approved,40.77,0.0667,0
POL008547,Hyundai,Accent,2013,262622,1.8,Diesel,Manual,6,1432.439852,68,49,378,Bulawayo,TRUE,2,0,0,12.90366,Low,Approved,64.99,0.086,0
POL008548,BMW,X3,2019,250105,2,Diesel,Manual,6,5838.030922,45,27,739,Bulawayo,TRUE,0,0,4,10,Low,Approved,241.69,0.0667,0
POL008549,Kia,Sportage,2007,253129,2.5,Petrol,Automatic,3,1323.27323,29,6,440,Masvingo,FALSE,2,2,1,15.84387,Low,Approved,55.38,0.1056,0
POL008550,Ford,Fiesta,2005,73064,1.7,Hybrid,Automatic,2,1227.379362,21,2,737,Matabeleland North,FALSE,1,0,5,12.16692,Low,Approved,56.1,0.0811,0
POL008551,BMW,X3,2009,57042,1.7,Diesel,Manual,2,1411.028652,24,3,491,Manicaland,FALSE,3,1,1,10,Low,Approved,52.26,0.0667,0
POL008552,Hyundai,Accent,2011,78187,1.7,Petrol,Automatic,3,1406.895959,27,9,763,Matabeleland South,FALSE,0,0,0,10,Low,Approved,52.05,0.0667,0
POL008553,Mazda,Demio,2019,192373,2.1,Diesel,Automatic,3,6745.213999,61,40,486,Mashonaland East,FALSE,1,1,2,10,Low,Approved,245.6,0.0667,0
POL008554,Mercedes,E-Class,2008,265300,2.2,Diesel,Manual,2,1379.734668,50,31,373,Midlands,FALSE,3,0,5,16.734,Low,Approved,53.7,0.1116,0
POL008555,Honda,Fit,2019,113023,2.2,Hybrid,Automatic,3,9022.117084,73,55,342,Matabeleland North,FALSE,0,0,5,10,Low,Approved,395.83,0.0667,0
POL008556,Kia,Sportage,2023,175042,1.1,Hybrid,Manual,6,11927.86553,44,21,746,Mashonaland West,FALSE,4,0,1,10,Low,Approved,555.36,0.0667,0
POL008557,Hyundai,Accent,2021,98039,3.4,Hybrid,Automatic,2,10081.68831,20,0,737,Mashonaland West,FALSE,2,0,5,10,Low,Approved,431.79,0.0667,7265
POL008558,Mercedes,GLE,2019,38719,3,Petrol,Manual,1,9335.497251,48,28,527,Masvingo,FALSE,1,1,1,10,Low,Approved,399.38,0.0667,0
POL008559,Toyota,Hiace,2015,206810,3.4,Diesel,Manual,2,3744.478148,49,29,735,Mashonaland East,FALSE,1,1,3,11.0793,Low,Approved,146.15,0.0739,0
POL008560,Mitsubishi,L200,2006,195224,2.8,Diesel,Automatic,6,1241.369938,60,37,766,Matabeleland North,FALSE,3,0,1,14.33172,Low,Approved,53.85,0.0955,371
POL008561,Honda,CR-V,2020,72199,2,Petrol,Automatic,5,7822.215319,72,52,317,Bulawayo,TRUE,1,1,3,10,Low,Approved,368.77,0.0667,0
POL008562,BMW,3 Series,2007,203170,1.9,Hybrid,Automatic,2,1435.21949,74,56,805,Masvingo,FALSE,2,1,1,14.4951,Low,Approved,61.22,0.0966,0
POL008563,Ford,Fiesta,2021,204879,1.1,Diesel,Manual,4,10981.50325,28,8,623,Masvingo,FALSE,2,1,3,10,Low,Approved,471.44,0.0667,0
POL008564,Mercedes,GLE,2016,69289,2.4,Diesel,Manual,2,3559.095845,19,0,620,Harare,TRUE,0,0,2,10,Low,Approved,152.66,0.0667,0
POL008565,Mercedes,A-Class,2006,143254,1.9,Diesel,Automatic,3,958.9246568,37,15,651,Mashonaland West,FALSE,1,0,5,13.37262,Low,Approved,48.12,0.0892,0
POL008566,Mercedes,GLE,2017,257126,2.2,Hybrid,Automatic,3,4704.151971,39,18,419,Bulawayo,TRUE,0,0,3,11.38878,Low,Approved,207.5,0.0759,0
POL008567,Toyota,Corolla,2012,278462,2.9,Hybrid,Manual,6,1373.970782,45,23,792,Mashonaland East,FALSE,3,1,2,14.27886,Low,Approved,57.34,0.0952,0
POL008568,BMW,3 Series,2006,284141,3.2,Petrol,Manual,2,1198.99504,19,1,329,Manicaland,FALSE,2,2,4,18.27423,Low,Approved,49.73,0.1218,0
POL008569,Mercedes,A-Class,2020,265854,1.4,Diesel,Automatic,1,6734.239932,30,9,327,Mashonaland East,FALSE,0,0,3,10.52562,Low,Approved,258.73,0.0702,0
POL008570,BMW,X3,2006,108812,2.7,Petrol,Manual,6,903.8283683,24,3,847,Mashonaland West,FALSE,1,0,0,11.21436,Low,Approved,37.74,0.0748,0
POL008571,Mercedes,C-Class,2011,50822,1.6,Hybrid,Manual,6,1341.80559,59,38,450,Matabeleland North,FALSE,1,1,5,10,Low,Approved,67.3,0.0667,0
POL008572,Honda,CR-V,2011,111555,2.3,Diesel,Manual,2,1301.992015,75,55,630,Bulawayo,TRUE,2,2,0,10,Low,Approved,60.14,0.0667,0
POL008573,Hyundai,Accent,2009,131851,3,Petrol,Manual,2,1427.093513,63,42,568,Mashonaland East,FALSE,1,1,3,11.53053,Low,Approved,52.11,0.0769,0
POL008574,Mitsubishi,L200,2010,257380,1.2,Hybrid,Automatic,5,902.7698272,35,13,347,Manicaland,FALSE,1,0,1,14.0964,Low,Approved,36.21,0.094,0
POL008575,Honda,Fit,2006,154124,2.1,Diesel,Automatic,4,1355.015728,29,11,618,Matabeleland North,FALSE,2,0,1,13.17372,Low,Approved,61.27,0.0878,0
POL008576,Nissan,Urvan,2020,240163,2.6,Petrol,Automatic,2,11351.52262,39,18,325,Mashonaland West,FALSE,1,1,3,10,Low,Approved,542.68,0.0667,0
